Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري الإسباني,إلتشي,سيلتا فيجو,0,1,19:30,01/06/2023
الدوري الإسباني,فالنسيا,قادش,0,1,22:00,01/06/2023
الدوري الإسباني,فياريال,ريال مدريد,2,1,17:15,01/07/2023
الدوري الإسباني,مايوركا,بلد الوليد,1,0,19:30,01/07/2023
الدوري الإسباني,اسبانيول,جيرونا,2,2,22:00,01/07/2023
الدوري الإسباني,الميريا,ريال سوسيداد,0,2,15:00,01/08/2023
الدوري الإسباني,رايو فاييكانو,ريال بيتيس,1,2,17:15,01/08/2023
الدوري الإسباني,اشبيلية,خيتافي,2,1,19:30,01/08/2023
الدوري الإسباني,اتلتيكو مدريد,برشلونة,0,1,22:00,01/08/2023
الدوري الإسباني,أتلتيك بلباو,أوساسونا,0,0,22:00,01/09/2023
بطولة العالم لكرة اليد,فرنسا,بولندا,26,24,22:00,01/11/2023
بطولة العالم لكرة اليد,السعودية,سلوفينيا,19,33,19:00,01/12/2023
بطولة العالم لكرة اليد,كاب فيردي,أوروجواي,33,25,19:00,01/12/2023
بطولة العالم لكرة اليد,المجر,كوريا الجنوبية,35,27,19:00,01/12/2023
بطولة العالم لكرة اليد,تشيلي,إيران,24,25,19:00,01/12/2023
بطولة العالم لكرة اليد,إسبانيا,الجبل الأسود,30,25,21:30,01/12/2023
بطولة العالم لكرة اليد,السويد,البرازيل,26,18,21:30,01/12/2023
بطولة العالم لكرة اليد,ايسلندا,البرتغال,30,26,21:30,01/12/2023
الدوري الإسباني,سيلتا فيجو,فياريال,1,1,22:00,01/13/2023
بطولة العالم لكرة اليد,الأرجنتين,هولندا,19,29,19:00,01/13/2023
بطولة العالم لكرة اليد,البحرين,تونس,27,27,19:00,01/13/2023
بطولة العالم لكرة اليد,المغرب,أمريكا,27,28,19:00,01/13/2023
بطولة العالم لكرة اليد,ألمانيا,قطر,31,27,19:00,01/13/2023
بطولة العالم لكرة اليد,صربيا,الجزائر,36,27,21:30,01/13/2023
بطولة العالم لكرة اليد,النرويج,مقدونيا,39,27,21:30,01/13/2023
بطولة العالم لكرة اليد,الدنمارك,بلجيكا,43,28,21:30,01/13/2023
بطولة العالم لكرة اليد,مصر,كرواتيا,31,22,21:30,01/13/2023
الدوري الإسباني,بلد الوليد,رايو فاييكانو,0,1,15:00,01/14/2023
الدوري الإسباني,جيرونا,اشبيلية,2,1,17:15,01/14/2023
الدوري الإسباني,أوساسونا,مايوركا,1,0,19:30,01/14/2023
الدوري الإسباني,ريال سوسيداد,أتلتيك بلباو,3,1,22:00,01/14/2023
بطولة العالم لكرة اليد,فرنسا,السعودية,41,23,19:00,01/14/2023
بطولة العالم لكرة اليد,البرازيل,أوروجواي,35,24,19:00,01/14/2023
بطولة العالم لكرة اليد,الجبل الأسود,إيران,34,31,19:00,01/14/2023
بطولة العالم لكرة اليد,البرتغال,كوريا الجنوبية,32,24,19:00,01/14/2023
بطولة العالم لكرة اليد,إسبانيا,تشيلي,34,26,21:30,01/14/2023
بطولة العالم لكرة اليد,ايسلندا,المجر,28,30,21:30,01/14/2023
بطولة العالم لكرة اليد,بولندا,سلوفينيا,23,32,21:30,01/14/2023
بطولة العالم لكرة اليد,السويد,كاب فيردي,34,27,21:30,01/14/2023
الدوري الإسباني,خيتافي,اسبانيول,1,2,15:00,01/15/2023
الدوري الإسباني,الميريا,اتلتيكو مدريد,1,1,17:15,01/15/2023
بطولة العالم لكرة اليد,ألمانيا,صربيا,34,33,19:00,01/15/2023
بطولة العالم لكرة اليد,مصر,المغرب,30,19,19:00,01/15/2023
بطولة العالم لكرة اليد,مقدونيا,هولندا,24,34,19:00,01/15/2023
بطولة العالم لكرة اليد,بلجيكا,تونس,31,29,19:00,01/15/2023
بطولة العالم لكرة اليد,النرويج,الأرجنتين,32,21,21:30,01/15/2023
بطولة العالم لكرة اليد,الدنمارك,البحرين,36,21,21:30,01/15/2023
بطولة العالم لكرة اليد,قطر,الجزائر,29,24,21:30,01/15/2023
بطولة العالم لكرة اليد,كرواتيا,أمريكا,40,22,21:30,01/15/2023
كأس مصر,الزمالك,بيراميدز,1,1,18:00,01/16/2023
الدوري الإسباني,قادش,إلتشي,1,1,22:00,01/16/2023
بطولة العالم لكرة اليد,سلوفينيا,فرنسا,31,35,19:00,01/16/2023
بطولة العالم لكرة اليد,كوريا الجنوبية,ايسلندا,25,38,19:00,01/16/2023
بطولة العالم لكرة اليد,الجبل الأسود,تشيلي,35,33,19:00,01/16/2023
بطولة العالم لكرة اليد,البرازيل,كاب فيردي,30,28,19:00,01/16/2023
بطولة العالم لكرة اليد,إيران,إسبانيا,22,35,21:30,01/16/2023
بطولة العالم لكرة اليد,أوروجواي,السويد,12,47,21:30,01/16/2023
بطولة العالم لكرة اليد,بولندا,السعودية,27,24,21:30,01/16/2023
بطولة العالم لكرة اليد,البرتغال,المجر,27,20,21:30,01/16/2023
كأس مصر,الأهلي,سموحة,3,1,18:00,01/17/2023
بطولة العالم لكرة اليد,الجزائر,ألمانيا,21,37,19:00,01/17/2023
بطولة العالم لكرة اليد,أمريكا,مصر,16,35,19:00,01/17/2023
بطولة العالم لكرة اليد,مقدونيا,الأرجنتين,26,35,19:00,01/17/2023
بطولة العالم لكرة اليد,بلجيكا,البحرين,28,30,19:00,01/17/2023
بطولة العالم لكرة اليد,هولندا,النرويج,26,27,21:30,01/17/2023
بطولة العالم لكرة اليد,تونس,الدنمارك,21,34,21:30,01/17/2023
بطولة العالم لكرة اليد,قطر,صربيا,24,34,21:30,01/17/2023
بطولة العالم لكرة اليد,كرواتيا,المغرب,36,24,21:30,01/17/2023
بطولة العالم لكرة اليد,تشيلي,السعودية,26,23,16:30,01/18/2023
بطولة العالم لكرة اليد,إيران,سلوفينيا,21,38,16:30,01/18/2023
بطولة العالم لكرة اليد,البرتغال,البرازيل,28,28,16:30,01/18/2023
بطولة العالم لكرة اليد,أوروجواي,كوريا الجنوبية,30,37,19:00,01/18/2023
بطولة العالم لكرة اليد,فرنسا,الجبل الأسود,35,24,19:00,01/18/2023
بطولة العالم لكرة اليد,كاب فيردي,ايسلندا,30,40,19:00,01/18/2023
بطولة العالم لكرة اليد,إسبانيا,بولندا,27,23,21:30,01/18/2023
بطولة العالم لكرة اليد,السويد,المجر,37,28,21:30,01/18/2023
بطولة العالم لكرة اليد,قطر,هولندا,30,32,16:30,01/19/2023
بطولة العالم لكرة اليد,أمريكا,البحرين,27,32,16:30,01/19/2023
بطولة العالم لكرة اليد,الجزائر,مقدونيا,25,40,16:30,01/19/2023
بطولة العالم لكرة اليد,مصر,بلجيكا,33,28,19:00,01/19/2023
بطولة العالم لكرة اليد,ألمانيا,الأرجنتين,39,19,19:00,01/19/2023
بطولة العالم لكرة اليد,المغرب,تونس,25,30,19:00,01/19/2023
بطولة العالم لكرة اليد,النرويج,صربيا,31,28,21:30,01/19/2023
بطولة العالم لكرة اليد,الدنمارك,كرواتيا,32,32,21:30,01/19/2023
الدوري الإسباني,مايوركا,سيلتا فيجو,1,0,22:00,01/20/2023
بطولة العالم لكرة اليد,تشيلي,أوروجواي,34,24,16:30,01/20/2023
بطولة العالم لكرة اليد,سلوفينيا,إسبانيا,26,31,16:30,01/20/2023
بطولة العالم لكرة اليد,كاب فيردي,البرتغال,23,35,16:30,01/20/2023
بطولة العالم لكرة اليد,السعودية,كوريا الجنوبية,23,34,19:00,01/20/2023
بطولة العالم لكرة اليد,إيران,فرنسا,29,41,19:00,01/20/2023
بطولة العالم لكرة اليد,البرازيل,المجر,25,28,19:00,01/20/2023
بطولة العالم لكرة اليد,الجبل الأسود,بولندا,20,27,21:30,01/20/2023
بطولة العالم لكرة اليد,ايسلندا,السويد,30,35,21:30,01/20/2023
الدوري الإسباني,رايو فاييكانو,ريال سوسيداد,0,2,15:00,01/21/2023
الدوري الإسباني,اسبانيول,ريال بيتيس,1,0,17:15,01/21/2023
الدوري الإسباني,اتلتيكو مدريد,بلد الوليد,3,0,19:30,01/21/2023
الدوري الإسباني,اشبيلية,قادش,1,0,22:00,01/21/2023
بطولة العالم لكرة اليد,البحرين,مصر,22,26,16:30,01/21/2023
بطولة العالم لكرة اليد,صربيا,الأرجنتين,28,22,16:30,01/21/2023
بطولة العالم لكرة اليد,الجزائر,المغرب,27,28,16:30,01/21/2023
بطولة العالم لكرة اليد,كرواتيا,بلجيكا,34,26,19:00,01/21/2023
بطولة العالم لكرة اليد,قطر,النرويج,17,30,19:00,01/21/2023
بطولة العالم لكرة اليد,مقدونيا,تونس,28,33,19:00,01/21/2023
بطولة العالم لكرة اليد,أمريكا,الدنمارك,26,33,21:30,01/21/2023
بطولة العالم لكرة اليد,هولندا,ألمانيا,26,33,21:30,01/21/2023
الدوري الإسباني,فياريال,جيرونا,1,0,15:00,01/22/2023
الدوري الإسباني,إلتشي,أوساسونا,1,1,17:15,01/22/2023
الدوري الإسباني,برشلونة,خيتافي,1,0,19:30,01/22/2023
الدوري الإسباني,أتلتيك بلباو,ريال مدريد,0,2,22:00,01/22/2023
بطولة العالم لكرة اليد,كوريا الجنوبية,تشيلي,26,33,14:00,01/22/2023
بطولة العالم لكرة اليد,السعودية,أوروجواي,28,27,16:30,01/22/2023
بطولة العالم لكرة اليد,الجبل الأسود,سلوفينيا,23,31,16:30,01/22/2023
بطولة العالم لكرة اليد,كاب فيردي,المجر,30,42,16:30,01/22/2023
بطولة العالم لكرة اليد,إيران,بولندا,22,26,19:00,01/22/2023
بطولة العالم لكرة اليد,البرازيل,ايسلندا,37,41,19:00,01/22/2023
بطولة العالم لكرة اليد,السويد,البرتغال,32,30,21:30,01/22/2023
بطولة العالم لكرة اليد,إسبانيا,فرنسا,26,28,22:00,01/22/2023
الدوري الإسباني,فالنسيا,الميريا,2,2,22:00,01/23/2023
بطولة العالم لكرة اليد,أمريكا,بلجيكا,24,22,16:30,01/23/2023
بطولة العالم لكرة اليد,قطر,الأرجنتين,22,26,16:30,01/23/2023
بطولة العالم لكرة اليد,تونس,الجزائر,30,25,16:30,01/23/2023
بطولة العالم لكرة اليد,كرواتيا,البحرين,43,32,19:00,01/23/2023
بطولة العالم لكرة اليد,صربيا,هولندا,32,30,19:00,01/23/2023
بطولة العالم لكرة اليد,مقدونيا,المغرب,40,25,19:00,01/23/2023
بطولة العالم لكرة اليد,مصر,الدنمارك,25,30,21:30,01/23/2023
بطولة العالم لكرة اليد,ألمانيا,النرويج,26,28,21:30,01/23/2023
بطولة العالم لكرة اليد,أوروجواي,الجزائر,33,34,14:00,01/25/2023
بطولة العالم لكرة اليد,السعودية,المغرب,32,30,16:30,01/25/2023
بطولة العالم لكرة اليد,النرويج,إسبانيا,34,35,19:00,01/25/2023
بطولة العالم لكرة اليد,الدنمارك,المجر,40,23,19:00,01/25/2023
بطولة العالم لكرة اليد,كوريا الجنوبية,مقدونيا,33,36,19:00,01/25/2023
بطولة العالم لكرة اليد,السويد,مصر,26,22,21:30,01/25/2023
بطولة العالم لكرة اليد,تشيلي,تونس,26,38,21:30,01/25/2023
بطولة العالم لكرة اليد,فرنسا,ألمانيا,35,28,21:50,01/25/2023
الدوري الإسباني,الميريا,اسبانيول,3,1,22:00,01/27/2023
بطولة العالم لكرة اليد,ألمانيا,مصر,35,34,16:30,01/27/2023
بطولة العالم لكرة اليد,إسبانيا,الدنمارك,23,26,19:00,01/27/2023
بطولة العالم لكرة اليد,النرويج,المجر,33,25,19:00,01/27/2023
بطولة العالم لكرة اليد,فرنسا,السويد,31,26,22:00,01/27/2023
الدوري الإسباني,قادش,مايوركا,2,0,15:00,01/28/2023
الدوري الإسباني,جيرونا,برشلونة,0,1,17:15,01/28/2023
الدوري الإسباني,اشبيلية,إلتشي,3,0,19:30,01/28/2023
الدوري الإسباني,خيتافي,ريال بيتيس,0,1,22:00,01/28/2023
الدوري الإسباني,بلد الوليد,فالنسيا,1,0,15:00,01/29/2023
الدوري الإسباني,أوساسونا,اتلتيكو مدريد,0,1,17:15,01/29/2023
الدوري الإسباني,سيلتا فيجو,أتلتيك بلباو,1,0,19:30,01/29/2023
الدوري الإسباني,ريال مدريد,ريال سوسيداد,0,0,22:00,01/29/2023
بطولة العالم لكرة اليد,ألمانيا,النرويج,28,24,14:00,01/29/2023
بطولة العالم لكرة اليد,مصر,المجر,36,35,16:30,01/29/2023
بطولة العالم لكرة اليد,إسبانيا,السويد,39,36,19:00,01/29/2023
بطولة العالم لكرة اليد,الدنمارك,فرنسا,34,29,22:00,01/29/2023
الدوري الإسباني,فياريال,رايو فاييكانو,0,1,22:00,01/30/2023
الدوري الإسباني,ريال بيتيس,برشلونة,1,2,22:00,02/01/2023
الدوري الإسباني,ريال مدريد,فالنسيا,2,0,22:00,02/02/2023
الدوري الإسباني,أتلتيك بلباو,قادش,4,1,22:00,02/03/2023
مباريات ودية - منتخبات,مصر,الجابون الأولمبي,3,0,18:00,02/03/2023
الدوري الإسباني,اسبانيول,أوساسونا,1,1,15:00,02/04/2023
الدوري الإسباني,إلتشي,فياريال,3,1,17:15,02/04/2023
الدوري الإسباني,اتلتيكو مدريد,خيتافي,1,1,19:30,02/04/2023
الدوري الإسباني,ريال بيتيس,سيلتا فيجو,3,4,22:00,02/04/2023
الدوري الإسباني,مايوركا,ريال مدريد,1,0,15:00,02/05/2023
الدوري الإسباني,جيرونا,فالنسيا,1,0,17:15,02/05/2023
الدوري الإسباني,ريال سوسيداد,بلد الوليد,0,1,19:30,02/05/2023
الدوري الإسباني,برشلونة,اشبيلية,3,0,22:00,02/05/2023
الدوري الإسباني,رايو فاييكانو,الميريا,2,0,22:00,02/06/2023
الدوري الإسباني,قادش,جيرونا,2,0,22:00,02/10/2023
دوري أبطال أفريقيا,الزمالك,شباب بلوزداد,0,1,18:00,02/10/2023
دوري أبطال أفريقيا,الرجاء البيضاوي,فايبرز,5,0,21:00,02/10/2023
الدوري الإسباني,الميريا,ريال بيتيس,2,3,17:15,02/11/2023
الدوري الإسباني,اشبيلية,مايوركا,2,0,19:30,02/11/2023
الدوري الإسباني,فالنسيا,أتلتيك بلباو,1,2,22:00,02/11/2023
دوري أبطال أفريقيا,ماميلودي صنداونز,الهلال السوداني,1,0,15:00,02/11/2023
دوري أبطال أفريقيا,بترو أتليتكو,شبيبة القبائل,0,0,15:00,02/11/2023
دوري أبطال أفريقيا,الترجى الرياضي,المريخ,1,0,18:00,02/11/2023
دوري أبطال أفريقيا,حوريا كوناكري,سيمبا,1,0,18:00,02/11/2023
الدوري الإسباني,خيتافي,رايو فاييكانو,1,1,15:00,02/12/2023
الدوري الإسباني,سيلتا فيجو,اتلتيكو مدريد,0,1,17:15,02/12/2023
الدوري الإسباني,بلد الوليد,أوساسونا,0,0,19:30,02/12/2023
الدوري الإسباني,فياريال,برشلونة,0,1,22:00,02/12/2023
الكونفيدرالية الأفريقية,مارومو جالانتس,الأخضر,4,1,15:00,02/12/2023
الكونفيدرالية الأفريقية,مازيمبي,ريال باماكو,3,1,15:00,02/12/2023
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,موتيما بمبي,0,0,18:00,02/12/2023
الكونفيدرالية الأفريقية,ديابل نوار,ريفرز يونايتد,3,0,18:00,02/12/2023
الكونفيدرالية الأفريقية,اسكو كارا,مودرن سبورت,0,3,18:00,02/12/2023
الكونفيدرالية الأفريقية,الإتحاد المنستيري,يانج افريكانز,2,0,18:00,02/12/2023
الكونفيدرالية الأفريقية,بيراميدز,الجيش الملكي,2,2,21:00,02/12/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,سانت إيلوا لوبوبو,3,0,21:00,02/12/2023
الدوري الإسباني,اسبانيول,ريال سوسيداد,2,3,22:00,02/13/2023
دوري أبطال أوروبا,ميلان,توتنهام هوتسبر,1,0,22:00,02/14/2023
دوري أبطال أوروبا,باريس سان جيرمان,بايرن ميونيخ,0,1,22:00,02/14/2023
الدوري الإسباني,ريال مدريد,إلتشي,4,0,22:00,02/15/2023
دوري أبطال أوروبا,كلوب بروج,بنفيكا,0,2,22:00,02/15/2023
دوري أبطال أوروبا,بروسيا دورتموند,تشيلسي,1,0,22:00,02/15/2023
الدوري الأوروبي,برشلونة,مانشستر يونايتد,2,2,19:45,02/16/2023
الدوري الأوروبي,ريد بول سالزبورج,روما,1,0,19:45,02/16/2023
الدوري الأوروبي,شاختار دونيتسك,رين,2,1,19:45,02/16/2023
الدوري الأوروبي,أياكس امستردام,يونيون برلين,0,0,19:45,02/16/2023
الدوري الأوروبي,يوفنتوس,نانت,1,1,22:00,02/16/2023
الدوري الأوروبي,باير ليفركوزن,موناكو,2,3,22:00,02/16/2023
الدوري الأوروبي,اشبيلية,إيندهوفن,3,0,22:00,02/16/2023
الدوري الأوروبي,سبورتينج لشبونة,ميتييلاند,1,1,22:00,02/16/2023
دوري المؤتمر الأوروبي,جليمت,ليخ بوزنان,0,0,19:45,02/16/2023
دوري المؤتمر الأوروبي,سبورتينج براجا,فيورنتينا,0,4,19:45,02/16/2023
دوري المؤتمر الأوروبي,كاراباج اجدام,جينت,1,0,19:45,02/16/2023
دوري المؤتمر الأوروبي,طرابزون سبور,بازل,1,0,19:45,02/16/2023
دوري المؤتمر الأوروبي,آيك لارانكا,دنيبرو-1,1,0,22:00,02/16/2023
دوري المؤتمر الأوروبي,لاتسيو,كلوج,1,0,22:00,02/16/2023
دوري المؤتمر الأوروبي,لودوجوريتس,أندرلخت,1,0,22:00,02/16/2023
دوري المؤتمر الأوروبي,شيريف تيراسبول,بارتيزان,0,1,22:00,02/16/2023
الدوري الإسباني,جيرونا,الميريا,6,2,22:00,02/17/2023
دوري أبطال أفريقيا,المريخ,الزمالك,0,0,15:00,02/17/2023
دوري أبطال أفريقيا,القطن الكاميروني,ماميلودي صنداونز,1,3,18:00,02/17/2023
دوري أبطال أفريقيا,شبيبة القبائل,الوداد البيضاوي,1,0,21:00,02/17/2023
الدوري الإسباني,ريال سوسيداد,سيلتا فيجو,1,1,15:00,02/18/2023
الدوري الإسباني,ريال بيتيس,بلد الوليد,2,1,17:15,02/18/2023
الدوري الإسباني,مايوركا,فياريال,4,2,19:30,02/18/2023
الدوري الإسباني,أوساسونا,ريال مدريد,0,2,22:00,02/18/2023
دوري أبطال أفريقيا,الهلال السوداني,الأهلي,1,0,15:00,02/18/2023
دوري أبطال أفريقيا,فايبرز,حوريا كوناكري,0,0,15:00,02/18/2023
دوري أبطال أفريقيا,فيتا كلوب,بترو أتليتكو,1,2,18:00,02/18/2023
دوري أبطال أفريقيا,سيمبا,الرجاء البيضاوي,0,3,18:00,02/18/2023
دوري أبطال أفريقيا,شباب بلوزداد,الترجى الرياضي,0,1,21:00,02/18/2023
دوري أبطال آسيا للنخبة,الدحيل,الريان,1,1,17:00,02/19/2023
دوري أبطال آسيا للنخبة,الشباب,ناساف كارشي,2,0,20:00,02/19/2023
الدوري الإسباني,إلتشي,اسبانيول,0,1,15:00,02/19/2023
الدوري الإسباني,رايو فاييكانو,اشبيلية,1,1,17:15,02/19/2023
الدوري الإسباني,اتلتيكو مدريد,أتلتيك بلباو,1,0,19:30,02/19/2023
الدوري الإسباني,برشلونة,قادش,2,0,22:00,02/19/2023
الكونفيدرالية الأفريقية,سانت إيلوا لوبوبو,مارومو جالانتس,1,2,15:00,02/19/2023
الكونفيدرالية الأفريقية,الأخضر,اتحاد العاصمة,1,1,18:00,02/19/2023
الكونفيدرالية الأفريقية,مودرن سبورت,بيراميدز,1,1,18:00,02/19/2023
الكونفيدرالية الأفريقية,ريال باماكو,الإتحاد المنستيري,1,1,18:00,02/19/2023
الكونفيدرالية الأفريقية,ريفرز يونايتد,أسيك أبيدجـــــان,3,0,18:00,02/19/2023
الكونفيدرالية الأفريقية,يانج افريكانز,مازيمبي,3,1,18:00,02/19/2023
الكونفيدرالية الأفريقية,الجيش الملكي,اسكو كارا,5,1,21:00,02/19/2023
الكونفيدرالية الأفريقية,موتيما بمبي,ديابل نوار,0,0,21:00,02/19/2023
دوري أبطال آسيا للنخبة,الفيصلي,فولاد خازيستان,0,1,17:00,02/20/2023
دوري أبطال آسيا للنخبة,الهلال,شباب الأهلي,3,1,20:00,02/20/2023
الدوري الإسباني,خيتافي,فالنسيا,1,0,22:00,02/20/2023
دوري أبطال أوروبا,آ. فرانكفورت,نابولي,0,2,22:00,02/21/2023
دوري أبطال أوروبا,ليفربول,ريال مدريد,2,5,22:00,02/21/2023
دوري أبطال أوروبا,إنتر ميلان,بورتو,1,0,22:00,02/22/2023
دوري أبطال أوروبا,لايبزيج,مانشستر سيتي,1,1,22:00,02/22/2023
دوري أبطال آسيا للنخبة,الدحيل,الشباب,2,1,17:00,02/23/2023
دوري أبطال آسيا للنخبة,فولاد خازيستان,الهلال,0,1,20:00,02/23/2023
الدوري الأوروبي,ميتييلاند,سبورتينج لشبونة,0,4,19:45,02/23/2023
الدوري الأوروبي,نانت,يوفنتوس,0,3,19:45,02/23/2023
الدوري الأوروبي,إيندهوفن,اشبيلية,2,0,19:45,02/23/2023
الدوري الأوروبي,موناكو,باير ليفركوزن,2,3,19:45,02/23/2023
الدوري الأوروبي,يونيون برلين,أياكس امستردام,3,1,22:00,02/23/2023
الدوري الأوروبي,رين,شاختار دونيتسك,2,1,22:00,02/23/2023
الدوري الأوروبي,روما,ريد بول سالزبورج,2,0,22:00,02/23/2023
الدوري الأوروبي,مانشستر يونايتد,برشلونة,2,1,22:00,02/23/2023
دوري المؤتمر الأوروبي,أندرلخت,لودوجوريتس,2,1,19:45,02/23/2023
دوري المؤتمر الأوروبي,كلوج,لاتسيو,0,0,19:45,02/23/2023
دوري المؤتمر الأوروبي,دنيبرو-1,آيك لارانكا,0,0,19:45,02/23/2023
دوري المؤتمر الأوروبي,بارتيزان,شيريف تيراسبول,1,3,19:45,02/23/2023
دوري المؤتمر الأوروبي,فيورنتينا,سبورتينج براجا,3,2,22:00,02/23/2023
دوري المؤتمر الأوروبي,جينت,كاراباج اجدام,1,0,22:00,02/23/2023
دوري المؤتمر الأوروبي,ليخ بوزنان,جليمت,1,0,22:00,02/23/2023
دوري المؤتمر الأوروبي,بازل,طرابزون سبور,2,0,22:00,02/23/2023
الدوري الإسباني,إلتشي,ريال بيتيس,2,3,22:00,02/24/2023
دوري أبطال أفريقيا,المريخ,شباب بلوزداد,1,0,15:00,02/24/2023
دوري أبطال أفريقيا,القطن الكاميروني,الهلال السوداني,1,2,18:00,02/24/2023
دوري أبطال أفريقيا,الوداد البيضاوي,بترو أتليتكو,1,0,21:00,02/24/2023
الدوري الإسباني,اسبانيول,مايوركا,2,1,15:00,02/25/2023
الدوري الإسباني,قادش,رايو فاييكانو,1,0,17:15,02/25/2023
الدوري الإسباني,ريال مدريد,اتلتيكو مدريد,1,1,19:30,02/25/2023
الدوري الإسباني,فالنسيا,ريال سوسيداد,1,0,22:00,02/25/2023
دوري أبطال أفريقيا,فيتا كلوب,شبيبة القبائل,1,0,15:00,02/25/2023
دوري أبطال أفريقيا,الترجى الرياضي,الزمالك,2,0,18:00,02/25/2023
دوري أبطال أفريقيا,فايبرز,سيمبا,0,1,18:00,02/25/2023
دوري أبطال أفريقيا,الرجاء البيضاوي,حوريا كوناكري,2,0,21:00,02/25/2023
دوري أبطال أفريقيا,الأهلي,ماميلودي صنداونز,2,2,21:00,02/25/2023
دوري أبطال آسيا للنخبة,الدحيل,الهلال,0,7,17:00,02/26/2023
الدوري الإسباني,أتلتيك بلباو,جيرونا,2,3,15:00,02/26/2023
الدوري الإسباني,سيلتا فيجو,بلد الوليد,3,0,17:15,02/26/2023
الدوري الإسباني,الميريا,برشلونة,1,0,19:30,02/26/2023
الدوري الإسباني,اشبيلية,أوساسونا,2,3,22:00,02/26/2023
الكونفيدرالية الأفريقية,مازيمبي,الإتحاد المنستيري,0,2,15:00,02/26/2023
الكونفيدرالية الأفريقية,سانت إيلوا لوبوبو,الأخضر,1,0,15:00,02/26/2023
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,ديابل نوار,2,0,18:00,02/26/2023
الكونفيدرالية الأفريقية,بيراميدز,اسكو كارا,1,0,18:00,02/26/2023
الكونفيدرالية الأفريقية,ريال باماكو,يانج افريكانز,1,1,18:00,02/26/2023
الكونفيدرالية الأفريقية,الجيش الملكي,مودرن سبورت,2,0,21:00,02/26/2023
الكونفيدرالية الأفريقية,موتيما بمبي,ريفرز يونايتد,0,1,21:00,02/26/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,مارومو جالانتس,2,0,21:00,02/26/2023
الدوري الإسباني,فياريال,خيتافي,2,1,22:00,02/27/2023
الدوري الإسباني,ريال سوسيداد,قادش,0,0,22:00,03/03/2023
دوري أبطال أفريقيا,الوداد البيضاوي,فيتا كلوب,1,0,21:00,03/03/2023
الدوري الإسباني,خيتافي,جيرونا,3,2,15:00,03/04/2023
الدوري الإسباني,الميريا,فياريال,0,2,17:15,03/04/2023
الدوري الإسباني,مايوركا,إلتشي,0,1,19:30,03/04/2023
الدوري الإسباني,اتلتيكو مدريد,اشبيلية,6,1,22:00,03/04/2023
دوري أبطال أفريقيا,الأهلي,القطن الكاميروني,3,0,18:00,03/04/2023
الدوري الإسباني,بلد الوليد,اسبانيول,2,1,15:00,03/05/2023
الدوري الإسباني,برشلونة,فالنسيا,1,0,17:15,03/05/2023
الدوري الإسباني,رايو فاييكانو,أتلتيك بلباو,0,0,19:30,03/05/2023
الدوري الإسباني,ريال بيتيس,ريال مدريد,0,0,22:00,03/05/2023
الدوري الإسباني,أوساسونا,سيلتا فيجو,0,0,22:00,03/06/2023
دوري أبطال أوروبا,بنفيكا,كلوب بروج,5,1,22:00,03/07/2023
دوري أبطال أوروبا,تشيلسي,بروسيا دورتموند,2,0,22:10,03/07/2023
دوري أبطال أفريقيا,الهلال السوداني,القطن الكاميروني,2,0,15:00,03/07/2023
دوري أبطال أفريقيا,سيمبا,فايبرز,1,0,18:00,03/07/2023
دوري أبطال أفريقيا,حوريا كوناكري,الرجاء البيضاوي,1,3,18:00,03/07/2023
دوري أبطال أفريقيا,شباب بلوزداد,المريخ,1,0,21:00,03/07/2023
دوري أبطال أفريقيا,الزمالك,الترجى الرياضي,3,1,21:00,03/07/2023
دوري المؤتمر الأوروبي,لاتسيو,الكمار,1,2,19:45,03/07/2023
